source,target,weight
292231,391950,0.002998
292231,314971,0.009975000000000001
292231,290643,0.014946
292231,780239,0.006988
292231,804583,0.001999
292231,149845,0.022868
292231,726327,0.004994
292231,148529,0.001
292231,566734,0.005991
292231,233713,0.001999
292231,596929,0.0039959999999999996
292231,308469,0.015937
292231,68690,0.001999
292231,258600,0.01693
292231,645025,0.00898
292231,383236,0.012958
292231,564202,0.002998
292231,492472,0.00898
292231,504040,0.001999
292231,629329,0.0039959999999999996
292231,344387,0.004994
292231,926638,0.0039959999999999996
292231,681584,0.0039959999999999996
292231,550465,0.031745
292231,563693,0.011965
292231,8724,0.002998
292231,58052,0.01693
292231,182917,0.006988
292231,428585,0.033712
292231,583366,0.0039959999999999996
292231,611037,0.01693
292231,718042,0.001999
292231,803238,0.012958
292231,810801,0.035677
292231,838520,0.0039959999999999996
292231,845529,0.022874
292231,865119,0.02682
292231,849071,0.02188
292231,665381,0.00898
292231,504078,0.020892
292231,364412,0.01792
292231,500189,0.019901
292231,456045,0.013951
292231,553396,0.001999
292231,508803,0.00898
292231,806610,0.002998
292231,130226,0.020892
292231,125115,0.012958
292231,959850,0.027804999999999996
292231,454854,0.02188
292231,873729,0.031745
292231,329918,0.036657999999999996
292231,35632,0.00898
292231,548544,0.001
292231,184614,0.001
350827,548221,1.0
350827,235465,1.0
350827,393955,0.002998
350827,399241,0.004994
350827,434435,0.010971999999999999
350827,648400,0.001
350827,728654,0.037639
350827,987402,0.014944
350827,606675,0.001999
350827,367841,0.001
350827,880154,0.010971999999999999
350827,839495,0.025834999999999997
350827,713609,0.017923
350827,454933,0.002998
350827,56528,0.01693
350827,234699,0.025834999999999997
350827,908195,0.036657999999999996
350827,971290,0.030765999999999995
350827,152094,0.034696000000000005
350827,946410,0.02682
350827,199575,0.002998
350827,640827,0.001999
350827,806873,0.007985
350827,930591,0.002998
350827,916590,0.036657999999999996
350827,881980,0.001
350827,135234,0.008982
350827,802814,0.001
350827,792900,0.011965
350827,898638,0.001
350827,157849,0.006988
350827,192937,0.02386
350827,758559,0.004994
350827,665381,0.01594
350827,853276,0.006988
350827,208237,0.001999
350827,476123,0.014946
350827,976288,0.030765999999999998
350827,863527,0.025832
350827,212425,0.018911999999999998
350827,553919,0.02682
350827,865855,0.030765999999999995
350827,36989,0.011965
350827,685892,0.014946
350827,221082,0.001999
350827,453966,0.009976
350827,119317,0.006988
350827,696944,0.014946
350827,847991,0.015937
350827,543433,0.0039959999999999996
350827,141741,0.035677
350827,432030,0.006988
350827,617846,0.035677
350827,693769,0.002998
350827,960673,0.033714999999999995
350827,367242,0.022874
350827,535801,0.030765999999999998
350827,656073,0.031752999999999997
350827,886557,0.035677
350827,190904,0.01594
350827,10243,0.028796000000000002
350827,25383,0.01097
350827,842403,0.0039959999999999996
350827,339202,0.035677
350827,637061,0.001999
350827,361097,0.033714999999999995
350827,645088,0.023864999999999997
350827,754834,0.019903999999999998
350827,357263,0.031748
350827,984969,0.034696000000000005
350827,165117,0.035677
350827,235381,0.034696000000000005
350827,380320,0.01693
350827,631060,0.012958
350827,30564,0.034696000000000005
350827,508406,0.036657999999999996
350827,820777,0.029783999999999998
350827,68739,0.010971999999999999
350827,25155,0.035677
350827,302297,0.017923
350827,757732,0.027813
350827,550427,0.035677
350827,421038,0.016933999999999998
350827,788474,0.025834999999999997
350827,103652,0.014946
350827,73080,0.015937
350827,85436,0.022874
350827,463864,0.034696000000000005
350827,904709,0.018911999999999998
350827,921349,0.033714999999999995
350827,3859,0.032734
350827,42287,0.035677
350827,485327,0.032729999999999995
350827,837613,0.033714999999999995
350827,394479,0.031748
350827,454428,0.017923
350827,570734,0.036657999999999996
350827,652256,0.026838
350827,965152,0.035677
350827,88833,0.029779
350827,878825,0.035677
350827,8900,0.035677
350827,279138,0.033714999999999995
350827,331478,0.026838
350827,396606,0.031752999999999997
350827,445584,0.017944
350827,497872,0.017944
350827,517910,0.035677
350827,677188,0.031752999999999997
350827,709535,0.036657999999999996
350827,786606,0.035677
350827,804434,0.035677
350827,878938,0.031752999999999997
350827,931169,0.035677
350827,983077,0.022874
393955,199796,1.0
393955,624871,1.0
393955,314971,1.0
393955,377319,1.0
393955,473614,1.0
393955,428286,1.0
393955,366226,1.0
393955,994520,1.0
393955,713609,1.0
393955,130226,1.0
393955,154832,1.0
393955,226089,1.0
393955,269870,1.0
393955,690723,1.0
393955,23413,1.0
393955,778023,1.0
393955,747042,1.0
393955,399241,0.007984
393955,412878,0.01097
393955,434435,0.001999
393955,439346,0.034694
393955,457566,0.02188
393955,502190,0.032728
393955,509031,0.025831
393955,555524,0.034694
393955,645071,0.035676
393955,648400,0.035676
393955,654577,0.029775
393955,670600,0.037639
393955,705172,0.02879
393955,728654,0.013951
393955,776400,0.035676
393955,798855,0.033711000000000005
393955,812593,0.033711000000000005
393955,827354,0.033711000000000005
393955,833800,0.033711000000000005
393955,875987,0.037639
393955,983433,0.029775
393955,987402,0.0039959999999999996
393955,965592,0.013951
393955,953413,0.025831
393955,815960,0.015936
393955,606675,0.017918999999999997
393955,367841,0.004994
393955,146170,0.026818
393955,23096,0.029775
393955,44162,0.0039959999999999996
393955,93499,0.013951
393955,98220,0.001999
393955,198812,0.006988
393955,202511,0.01097
393955,239119,0.002998
393955,239215,0.005991
393955,437145,0.031744
393955,489729,0.0199
393955,551095,0.026818
393955,575204,0.011963999999999999
393955,584565,0.001999
393955,702370,0.006988
393955,731718,0.011963999999999999
393955,762558,0.013952
393955,912099,0.0039959999999999996
393955,937704,0.031744
393955,968045,0.01792
393955,983003,0.02089
393955,103910,0.027804000000000002
393955,688082,0.001999
393955,109353,0.021879
393955,137040,0.007984
393955,381409,0.004994
393955,575027,0.004994
393955,601148,0.031744
393955,638857,0.009975000000000001
393955,689551,0.013951
393955,876906,0.024843999999999998
393955,897361,0.001999
393955,961018,0.02089
393955,600619,0.009975000000000001
393955,241923,0.025832
393955,585626,0.001
393955,725592,0.001999
393955,70420,0.005991
393955,777914,0.004994
393955,320262,0.016928
393955,12180,0.023856000000000002
393955,249667,0.01792
393955,315741,0.016928
393955,352321,0.007984999999999999
393955,927895,0.035676
393955,950407,0.035676
393955,57955,0.025831
393955,923376,0.005991
393955,817147,0.016928
393955,69175,0.016928
393955,123437,0.027804000000000002
393955,152481,0.025831
393955,194721,0.0199
393955,408206,0.027804000000000002
393955,495790,0.0029980000000000002
393955,672075,0.001999
393955,760280,0.004994
393955,857941,0.029775
393955,897590,0.037639
393955,899692,0.015937
393955,169453,0.014944
393955,468051,0.00898
393955,163647,0.006988
393955,351038,0.02089
393955,838961,0.037639
393955,97664,0.001999
393955,482681,0.037639
393955,887152,0.02089
393955,978744,0.024843999999999998
393955,147559,0.02089
393955,264058,0.0029980000000000002
393955,387451,0.02188
393955,685281,0.006988
393955,809698,0.001999
393955,827484,0.02879
393955,833025,0.03076
393955,24901,0.037639
393955,103538,0.004994
393955,280445,0.005991
393955,322877,0.006988
393955,495692,0.02879
393955,521751,0.01097
393955,905328,0.005992
393955,87420,0.033711000000000005
393955,947148,0.001999
393955,90376,0.0029980000000000002
393955,385510,0.024843999999999998
393955,652162,0.015937
393955,703680,0.005992
393955,715340,0.005991
393955,870337,0.009975000000000001
393955,140840,0.036657999999999996
393955,235452,0.026818
393955,454933,0.031744
393955,320710,0.013951
393955,896821,0.005991
393955,513326,0.002998
393955,723328,0.027804000000000002
393955,796049,0.0039959999999999996
393955,940285,0.037639
393955,183697,0.0199
393955,212905,0.014943999999999999
393955,470988,0.033711000000000005
393955,836515,0.01891
393955,948668,0.001999
393955,665978,0.007984
393955,500846,0.02188
393955,825437,0.013951999999999999
393955,229536,0.013952
393955,233229,0.024843999999999998
393955,677025,0.005991
393955,80991,0.0029980000000000002
393955,152094,0.001999
393955,369563,0.006988
393955,469487,0.014943999999999999
393955,772157,0.015937
393955,804583,0.006988
393955,166096,0.016928
393955,297324,0.011965
393955,711678,0.001999
393955,367563,0.014944
393955,387838,0.037639
393955,414344,0.021879
393955,502855,0.012958
393955,511164,0.001999
393955,816529,0.026818
393955,748398,0.02089
393955,133694,0.007984
393955,784715,0.033711000000000005
393955,721041,0.009975000000000001
393955,566734,0.011963999999999999
393955,968242,0.001999
393955,233713,0.036657999999999996
393955,112757,0.02089
393955,909173,0.013952
393955,330908,0.013951
393955,874459,0.014943999999999999
393955,596929,0.025831
393955,135234,0.009975000000000001
393955,823908,0.007984
393955,308469,0.034694
393955,499564,0.02188
393955,538866,0.012958
393955,656056,0.03076
393955,68690,0.004994
393955,164135,0.004994
393955,274002,0.001999
393955,258600,0.001999
393955,892315,0.013951
393955,132102,0.001999
393955,136343,0.011963999999999999
393955,145024,0.015937
393955,245375,0.009975000000000001
393955,507005,0.011965
393955,529359,0.029776000000000004
393955,635789,0.035676
393955,843911,0.019901
393955,887200,0.001999
393955,898638,0.014943999999999999
393955,253231,0.002998
393955,610871,0.016928
393955,572442,0.027804999999999996
393955,504040,0.033711000000000005
393955,519266,0.016928
393955,181200,0.001999
393955,274429,0.001999
393955,352318,0.032728
393955,676547,0.001999
393955,799331,0.001999
393955,252585,0.02879
393955,344387,0.036657999999999996
393955,834376,0.001
393955,8724,0.00898
393955,58052,0.001
393955,583366,0.00898
393955,724664,0.001999
393955,204172,0.022868
393955,928020,0.001999
393955,295548,0.001
393955,619849,0.016928
393955,27282,0.001999
393955,35301,0.032728
393955,115791,0.011963999999999999
393955,267911,0.03076
393955,315247,0.002998
393955,508803,0.012958
393955,900119,0.02188
393955,976288,0.01792
393955,981277,0.001999
393955,74425,0.005991
393955,471115,0.01097
393955,86582,0.002998
393955,459818,0.013951
393955,184991,0.001999
393955,993266,0.002998
393955,677984,0.011963999999999999
393955,458072,0.001999
393955,142105,0.034694
393955,304321,0.001999
393955,245669,0.001999
393955,956139,0.002998
393955,453432,0.001999
393955,497095,0.001999
393955,522992,0.002998
393955,922821,0.002998
393955,402936,0.001999
393955,198599,0.002998
393955,226076,0.001
393955,462373,0.001
393955,802935,0.0039959999999999996
393955,890113,0.01792
393955,457220,0.001999
393955,457281,0.001999
393955,223302,0.001
393955,910124,0.024843999999999998
393955,379357,0.002998
393955,789823,0.023856999999999996
393955,71732,0.001999
393955,960673,0.001999
393955,508580,0.002998
393955,768985,0.002998
393955,728842,0.001999
393955,553669,0.001999
393955,26286,0.001
393955,26577,0.001999
393955,29341,0.0039959999999999996
393955,186308,0.001999
393955,253095,0.00898
393955,424504,0.015937
393955,845634,0.002998
393955,990076,0.002998
393955,21197,0.001999
393955,272968,0.002998
393955,339202,0.002998
393955,704438,0.002998
393955,243896,0.002998
393955,549272,0.001999
393955,402706,0.002998
393955,172715,0.001999
393955,755948,0.001999
393955,831812,0.001
393955,152012,0.001999
393955,367802,0.001
393955,984356,0.002998
393955,845022,0.02188
393955,345522,0.0039959999999999996
393955,32806,0.001
393955,72474,0.001
393955,189144,0.001
393955,858258,0.001
393955,422091,0.001
393955,439173,0.001
393955,643349,0.001
393955,789430,0.001
393955,991436,0.001
393955,991074,0.001
393955,780239,0.001
393955,859160,0.001
393955,472734,0.001
399241,40242,1.0
399241,308470,1.0
399241,558817,1.0
399241,668296,1.0
399241,971793,1.0
399241,606675,1.0
399241,146170,1.0
399241,351038,1.0
399241,105772,1.0
399241,147716,1.0
399241,301337,1.0
399241,202214,1.0
399241,237425,1.0
399241,245669,1.0
399241,252585,1.0
399241,870337,1.0
399241,956139,1.0
399241,243949,1.0
399241,412878,0.005991
399241,428286,0.009975000000000001
399241,434435,0.0039959999999999996
399241,439346,0.001999
399241,502190,0.001999
399241,509031,0.001999
399241,555524,0.001999
399241,645071,0.0039959999999999996
399241,648400,0.0029980000000000002
399241,728654,0.016928
399241,776400,0.001999
399241,798855,0.0039959999999999996
399241,812593,0.0039959999999999996
399241,827354,0.0039959999999999996
399241,987402,0.014944
399241,965592,0.0039959999999999996
399241,953413,0.001999
399241,815960,0.037639
399241,372854,0.001999
399241,367841,0.004994
399241,23413,0.005991
399241,226089,0.001999
399241,437145,0.001999
399241,551095,0.001999
399241,596456,0.007984
399241,702370,0.005991
399241,858258,0.001999
399241,968045,0.006988
399241,688082,0.001999
399241,450134,0.001999
399241,436418,0.001999
399241,436879,0.001999
399241,548544,0.0039959999999999996
399241,608983,0.0039959999999999996
399241,897361,0.022868
399241,897835,0.004994
399241,513869,0.001999
399241,160531,0.0039959999999999996
399241,212644,0.033711000000000005
399241,412455,0.001999
399241,725592,0.002998
399241,777914,0.001999
399241,43130,0.029775
399241,52933,0.001999
399241,127409,0.01097
399241,141626,0.037639
399241,162306,0.001999
399241,185660,0.0039959999999999996
399241,197117,0.001999
399241,235170,0.001999
399241,243588,0.001999
399241,287882,0.023856000000000002
399241,315741,0.01792
399241,317525,0.012958
399241,323807,0.02188
399241,338181,0.023856999999999996
399241,341782,0.001999
399241,352321,0.007984
399241,366716,0.027804000000000002
399241,377319,0.027804000000000002
399241,423420,0.004994
399241,514611,0.007984
399241,551116,0.002998
399241,560009,0.016928
399241,672753,0.01891
399241,782536,0.001999
399241,789805,0.012958
399241,831962,0.034694
399241,901815,0.001999
399241,926602,0.001
399241,927895,0.001999
399241,950278,0.023856999999999996
399241,950407,0.001999
399241,923376,0.00898
399241,817147,0.001999
399241,594395,0.037639
399241,384852,0.00898
399241,152481,0.02879
399241,408206,0.0039959999999999996
399241,672075,0.01891
399241,734572,0.001
399241,857941,0.015937
399241,977079,0.001999
399241,169453,0.01891
399241,212256,0.032728
399241,166107,0.001
399241,294140,0.001999
399241,387451,0.001999
399241,679489,0.004994
399241,685281,0.001999
399241,833025,0.001999
399241,905328,0.001999
399241,87420,0.006988
399241,320710,0.001999
399241,513326,0.004994
399241,212905,0.0039959999999999996
399241,423178,0.001
399241,624871,0.0039959999999999996
399241,785882,0.019901
399241,808515,0.0039959999999999996
399241,898004,0.0039959999999999996
399241,991074,0.001
399241,665978,0.001999
399241,5545,0.037639
399241,56528,0.001999
399241,307836,0.023856000000000002
399241,321379,0.001999
399241,429368,0.001999
399241,455432,0.037639
399241,478885,0.01891
399241,555976,0.037639
399241,606978,0.037639
399241,679107,0.021879
399241,696596,0.023856000000000002
399241,749112,0.037639
399241,773773,0.014943999999999999
399241,240824,0.027804000000000002
399241,677025,0.02089
399241,411093,0.015936
399241,772157,0.001999
399241,288324,0.03076
399241,806119,0.002998
399241,199575,0.007984
399241,217877,0.036657999999999996
399241,387838,0.001999
399241,893916,0.0039959999999999996
399241,539162,0.001999
399241,640827,0.005991
399241,806873,0.011965
399241,930591,0.006988
399241,544870,0.014944
399241,50241,0.005991
399241,77635,0.005991
399241,867753,0.0029980000000000002
399241,916590,0.0039959999999999996
399241,202247,0.03076
399241,786116,0.007984
399241,330908,0.001
399241,874459,0.015936
399241,881980,0.017918999999999997
399241,152292,0.001999
399241,596929,0.001999
399241,14688,0.001999
399241,143893,0.0039959999999999996
399241,531278,0.001999
399241,823908,0.01097
399241,227356,0.02188
399241,648669,0.001999
399241,499564,0.0039959999999999996
399241,164135,0.016928
399241,892315,0.001
399241,145024,0.001999
399241,526158,0.01097
399241,635789,0.004994
399241,898638,0.0039959999999999996
399241,383236,0.001999
399241,610871,0.001999
399241,88536,0.001999
399241,504040,0.024843999999999998
399241,269870,0.034694
399241,749492,0.001999
399241,85752,0.0039959999999999996
399241,932825,0.016928
399241,758559,0.00898
399241,58052,0.02188
399241,182917,0.015937
399241,845529,0.002998
399241,665381,0.001
399241,194857,0.007984
399241,782334,0.001999
399241,106869,0.005991
399241,109200,0.016928
399241,928020,0.001999
399241,238350,0.001999
399241,400288,0.002998
399241,804132,0.001999
399241,456045,0.001999
399241,553396,0.006988
399241,751813,0.0199
399241,611929,0.023856000000000002
399241,184991,0.0039959999999999996
399241,690723,0.025831
399241,993266,0.005991
399241,677984,0.012958
399241,142105,0.001999
399241,721659,0.002998
399241,130226,0.002998
399241,497095,0.0039959999999999996
399241,398335,0.001999
399241,212425,0.001999
399241,553919,0.001999
399241,867717,0.001999
399241,190171,0.0039959999999999996
399241,546949,0.0199
399241,140616,0.001999
399241,221082,0.005991
399241,348868,0.001999
399241,949563,0.0039959999999999996
399241,792165,0.002998
399241,933875,0.001
399241,710679,0.017918999999999997
399241,462373,0.001999
399241,316303,0.0039959999999999996
399241,910124,0.004994
399241,102809,0.034694
399241,141741,0.002998
399241,368452,0.001999
399241,260834,0.001999
399241,626591,0.031745
399241,93095,0.001999
399241,736141,0.002998
399241,508580,0.004994
399241,394550,0.032728
399241,208530,0.022868
399241,535656,0.0039959999999999996
399241,623472,0.031744
399241,784616,0.021879
399241,888300,0.0029980000000000002
399241,828331,0.002998
399241,536265,0.002998
399241,658760,0.01792
399241,166292,0.033711000000000005
399241,951876,0.001999
399241,190904,0.001999
399241,879323,0.004994
399241,809388,0.001999
399241,159906,0.026818
399241,253095,0.012958
399241,292771,0.0039959999999999996
399241,886454,0.0039959999999999996
399241,772279,0.004994
399241,846172,0.034694
399241,101021,0.002998
399241,346087,0.0039959999999999996
399241,562020,0.004994
399241,754834,0.001999
399241,582857,0.001999
399241,444135,0.004994
399241,984969,0.002998
399241,165117,0.004994
399241,235381,0.002998
399241,395918,0.004994
399241,615851,0.0039959999999999996
399241,884287,0.004994
399241,204809,0.004994
399241,402706,0.004994
399241,461374,0.02188
399241,616727,0.005991
399241,757708,0.0039959999999999996
399241,890217,0.024843999999999998
399241,891512,0.027804999999999996
399241,973459,0.0039959999999999996
399241,726374,0.001999
399241,153473,0.001999
399241,708871,0.002998
399241,717621,0.002998
399241,936822,0.004994
399241,287323,0.004994
399241,256059,0.006988
399241,290350,0.0039959999999999996
399241,477165,0.004994
399241,307077,0.001999
399241,339740,0.001999
399241,30564,0.002998
399241,370851,0.004994
399241,387146,0.004994
399241,508406,0.002998
399241,623294,0.0039959999999999996
399241,820777,0.002998
399241,800010,0.01792
399241,201981,0.001999
399241,563786,0.002998
399241,252634,0.0039959999999999996
399241,40056,0.0039959999999999996
399241,379468,0.0039959999999999996
399241,961715,0.001999
399241,594595,0.02188
399241,831812,0.001999
399241,781590,0.001999
399241,543504,0.001999
399241,651842,0.002998
399241,930582,0.001
399241,367802,0.001999
399241,421038,0.01792
399241,416960,0.001999
399241,463864,0.002998
399241,248522,0.006988
399241,165064,0.001999
399241,564398,0.019901
399241,804482,0.001999
399241,75060,0.002998
399241,567656,0.0039959999999999996
399241,617866,0.004994
399241,510457,0.0039959999999999996
399241,747027,0.006988
399241,318613,0.001999
399241,920883,0.005992
399241,569192,0.006988
399241,933424,0.0039959999999999996
399241,231341,0.004994
399241,925449,0.004994
399241,72732,0.005992
399241,170321,0.004994
399241,215456,0.002998
399241,546836,0.005992
399241,256523,0.004994
399241,98667,0.004994
399241,128154,0.006988
399241,162330,0.004994
399241,165614,0.004994
399241,217484,0.006988
399241,393604,0.004994
399241,447121,0.006988
399241,500785,0.002998
399241,821622,0.0039959999999999996
399241,874736,0.006988
399241,891017,0.0039959999999999996
399241,20501,0.004994
399241,342022,0.006988
399241,358531,0.006988
399241,400867,0.032728
399241,688290,0.006988
399241,617795,0.004994
399241,128643,0.006988
399241,994520,0.001
399241,226184,0.001
412878,80991,1.0
412878,648400,1.0
412878,157906,1.0
412878,90376,1.0
412878,472734,1.0
412878,502818,1.0
412878,507005,1.0
412878,513869,1.0
412878,575027,1.0
412878,638857,1.0
412878,776400,1.0
412878,778579,1.0
412878,927895,1.0
412878,950407,1.0
412878,264058,1.0
412878,70766,1.0
412878,128194,1.0
412878,160531,1.0
412878,322877,1.0
412878,109353,1.0
412878,148529,1.0
412878,197117,1.0
412878,208224,1.0
412878,249667,1.0
412878,296676,1.0
412878,372854,1.0
412878,408206,1.0
412878,415534,1.0
412878,428286,1.0
412878,436879,1.0
412878,482681,1.0
412878,518855,1.0
412878,522694,1.0
412878,539688,1.0
412878,548544,1.0
412878,551095,1.0
412878,564202,1.0
412878,596929,1.0
412878,601148,1.0
412878,635789,1.0
412878,643349,1.0
412878,670600,1.0
412878,689551,1.0
412878,721041,1.0
412878,723328,1.0
412878,731718,1.0
412878,777914,1.0
412878,789430,1.0
412878,796444,1.0
412878,806610,1.0
412878,811101,1.0
412878,827484,1.0
412878,831962,1.0
412878,833800,1.0
412878,893916,1.0
412878,897835,1.0
412878,909244,1.0
412878,911829,1.0
412878,940285,1.0
412878,956839,1.0
412878,991074,1.0
412878,995957,1.0
412878,118488,1.0
412878,146170,1.0
412878,377319,1.0
412878,381316,1.0
412878,909173,1.0
412878,553396,1.0
412878,468051,1.0
412878,453432,1.0
412878,422091,1.0
412878,439346,0.037639
412878,457566,0.037639
412878,502190,0.037639
412878,509031,0.033711000000000005
412878,555524,0.037639
412878,645071,0.036657999999999996
412878,654577,0.037639
412878,705172,0.033711000000000005
412878,728654,0.007984
412878,798855,0.037639
412878,812593,0.02879
412878,827354,0.004994
412878,875987,0.037639
412878,965293,0.0199
412878,983433,0.037639
412878,987402,0.004994
412878,965592,0.037639
412878,953413,0.033711000000000005
412878,815960,0.033711000000000005
412878,606675,0.011963999999999999
412878,584792,0.027804999999999996
412878,367841,0.037639
412878,16154,0.004994
412878,23096,0.025832
412878,23413,0.016928
412878,32806,0.037639
412878,44162,0.016928
412878,46049,0.023856999999999996
412878,189144,0.03076
412878,198812,0.025832
412878,199796,0.022868
412878,202511,0.037639
412878,226089,0.007984
412878,239215,0.005992
412878,244421,0.021879
412878,318384,0.001999
412878,428100,0.013951
412878,437145,0.037639
412878,489729,0.019901
412878,520893,0.01097
412878,575204,0.02188
412878,584565,0.035676
412878,596456,0.03076
412878,702370,0.031744999999999995
412878,759507,0.01891
412878,856725,0.036657999999999996
412878,858258,0.01792
412878,890236,0.034694
412878,912099,0.02879
412878,937704,0.01891
412878,968045,0.011965
412878,983003,0.037639
412878,994520,0.011965
412878,688082,0.023856999999999996
412878,137040,0.005991
412878,149050,0.037639
412878,381409,0.037639
412878,436418,0.029775
412878,439173,0.037639
412878,497387,0.019901
412878,608983,0.02879
412878,738233,0.033711000000000005
412878,865448,0.032728
412878,876906,0.034694
412878,897361,0.001999
412878,961018,0.035676
412878,991436,0.037639
412878,767676,0.007984
412878,600619,0.037639
412878,365616,0.037639
412878,275363,0.03076
412878,253869,0.013951
412878,241923,0.001999
412878,463435,0.001999
412878,473629,0.037639
412878,12180,0.035676
412878,127409,0.006988
412878,235170,0.033711000000000005
412878,243588,0.001999
412878,287882,0.001999
412878,315741,0.037639
412878,323213,0.024843999999999998
412878,352321,0.037639
412878,366716,0.012958
412878,473614,0.036657999999999996
412878,491298,0.03076
412878,672753,0.022868
412878,726542,0.019901
412878,733443,0.031744
412878,901815,0.007984
412878,764148,0.026818
412878,384852,0.032728
412878,130948,0.037639
412878,152481,0.037639
412878,194721,0.01891
412878,394843,0.035676
412878,495790,0.034694
412878,588774,0.020892
412878,602238,0.036657999999999996
412878,672075,0.034694
412878,680069,0.035676
412878,723044,0.019901
412878,734572,0.0029980000000000002
412878,760280,0.037639
412878,897590,0.011965
412878,977079,0.035676
412878,107122,0.021879
412878,169453,0.022868
412878,592059,0.035676
412878,163647,0.027804999999999996
412878,838961,0.01792
412878,9797,0.006988
412878,131162,0.037639
412878,345317,0.023856999999999996
412878,978744,0.029775
412878,936489,0.024843999999999998
412878,51309,0.005991
412878,147559,0.013952
412878,166107,0.013951
412878,387451,0.037639
412878,541424,0.037639
412878,679489,0.035676
412878,685281,0.037639
412878,809698,0.007984
412878,833025,0.001999
412878,965700,0.01693
412878,24901,0.015937
412878,103538,0.036657999999999996
412878,280445,0.024843999999999998
412878,495692,0.022868
412878,521751,0.02879
412878,525454,0.004994
412878,905328,0.035676
412878,778023,0.034694
412878,819316,0.001999
412878,87420,0.004994
412878,385510,0.03076
412878,652162,0.02879
412878,703680,0.036657999999999996
412878,870337,0.02879
412878,140840,0.016928
412878,454933,0.001999
412878,500243,0.027804999999999996
412878,896821,0.025832
412878,485906,0.001999
412878,796049,0.009976
412878,40543,0.009976
412878,183697,0.005992
412878,212905,0.036657999999999996
412878,432054,0.005991
412878,470988,0.00898
412878,537780,0.005991
412878,624871,0.01296
412878,898004,0.011963999999999999
412878,917325,0.001999
412878,391950,0.019901
412878,665978,0.001999
412878,229536,0.00898
412878,233229,0.02089
412878,314971,0.019901
412878,677025,0.004994
412878,469487,0.027804999999999996
412878,804583,0.004994
412878,166096,0.035676
412878,184614,0.01097
412878,297324,0.013951
412878,303118,0.004994
412878,629573,0.006988
412878,366226,0.032728
412878,387838,0.025831
412878,414344,0.019901
412878,726327,0.006988
412878,816529,0.001999
412878,859160,0.023856000000000002
412878,748398,0.01891
412878,133694,0.006988
412878,784715,0.009976
412878,968242,0.037639
412878,756469,0.001999
412878,233713,0.01891
412878,330908,0.001999
412878,874459,0.01891
412878,152292,0.001999
412878,14688,0.021879
412878,343297,0.013951
412878,541390,0.001999
412878,565019,0.01891
412878,633800,0.037639
412878,994931,0.037639
412878,872331,0.032728
412878,178036,0.001999
412878,802814,0.0039959999999999996
412878,227356,0.001999
412878,656056,0.001999
412878,68690,0.029775
412878,682145,0.011963999999999999
412878,245375,0.031744
412878,898638,0.00898
412878,383236,0.001999
412878,492472,0.034694
412878,504040,0.012958
412878,583847,0.021879
412878,619568,0.021879
412878,252585,0.012958
412878,834376,0.001999
412878,871689,0.0039959999999999996
412878,157849,0.001999
412878,681584,0.006988
412878,565110,0.009975000000000001
412878,85752,0.015937
412878,335833,0.0029980000000000002
412878,718042,0.025831
412878,838520,0.027804000000000002
412878,665381,0.007984
412878,772269,0.02089
412878,956532,0.001999
412878,980278,0.006988
412878,304970,0.004994
412878,782334,0.001999
412878,106869,0.036657999999999996
412878,204172,0.0029980000000000002
412878,407062,0.02879
412878,680396,0.037639
412878,456045,0.015936
412878,931636,0.001999
412878,219737,0.0039959999999999996
412878,459818,0.007984
412878,677984,0.022868
412878,142105,0.0029980000000000002
412878,721659,0.0029980000000000002
412878,527585,0.0029980000000000002
412878,237425,0.001999
412878,607890,0.006988
412878,490549,0.001999
412878,674938,0.001999
412878,844831,0.00898
412878,329721,0.012958
412878,71732,0.017918999999999997
412878,287399,0.001999
412878,693769,0.009975000000000001
412878,35632,0.007984
412878,508580,0.0039959999999999996
412878,39732,0.002998
412878,82245,0.001
412878,123437,0.001
412878,212256,0.001
412878,715340,0.001
428286,90376,1.0
428286,776400,1.0
428286,927895,1.0
428286,961018,1.0
428286,408206,1.0
428286,489729,1.0
428286,394843,1.0
428286,601148,1.0
428286,679489,1.0
428286,24901,1.0
428286,152481,1.0
428286,198812,1.0
428286,74425,1.0
428286,109353,1.0
428286,249667,1.0
428286,297324,1.0
428286,731718,1.0
428286,928020,1.0
428286,968242,1.0
428286,160531,1.0
428286,184614,1.0
428286,194721,1.0
428286,280445,1.0
428286,320710,1.0
428286,909244,1.0
428286,870337,1.0
428286,439346,0.037639
428286,457566,0.037639
428286,502190,0.025831
428286,509031,0.031744
428286,555524,0.032728
428286,645071,0.03076
428286,648400,0.037639
428286,654577,0.02879
428286,670600,0.026818
428286,705172,0.032728
428286,728654,0.0039959999999999996
428286,798855,0.035676
428286,812593,0.007984999999999999
428286,833800,0.037639
428286,875987,0.027804999999999996
428286,965293,0.03076
428286,983433,0.029776000000000004
428286,987402,0.006988
428286,965592,0.025832
428286,953413,0.032728
428286,584792,0.026818
428286,372854,0.035676
428286,367841,0.027804000000000002
428286,146170,0.026818
428286,16154,0.02089
428286,23096,0.02879
428286,23413,0.00898
428286,32806,0.032728
428286,46049,0.02089
428286,189144,0.035676
428286,199796,0.012958
428286,202511,0.03076
428286,226089,0.005991
428286,239215,0.037639
428286,318384,0.031744
428286,381316,0.037639
428286,428100,0.0039959999999999996
428286,437145,0.022868
428286,520893,0.00898
428286,551095,0.026818
428286,575204,0.006988
428286,584565,0.02879
